filetype,size,duration,bitrate
video/msvideo,38920376,3000040,98886
video/msvideo,42764826,3300120,98773
video/msvideo,42764826,3300120,98773
video/msvideo,38837932,3000120,98696
video/msvideo,38837932,3000120,98696
video/msvideo,42689838,3300040,98583
video/msvideo,42689838,3300040,98583
video/msvideo,42547400,3300040,98282
video/msvideo,42547400,3300040,98282
video/msvideo,135252358,10500120,98159
video/msvideo,135252358,10500120,98159
video/msvideo,42427880,3300040,98004
video/msvideo,42427880,3300040,98004
video/msvideo,88655886,6900120,97954
video/msvideo,88655886,6900120,97954
video/msvideo,42406490,3300040,97932
video/msvideo,42406490,3300040,97932
video/msvideo,42341018,3300080,97761
video/msvideo,42341018,3300080,97761
video/msvideo,38496170,3000040,97754
video/msvideo,38496170,3000040,97754
video/msvideo,42356170,3300120,97752
video/msvideo,42356170,3300120,97752
video/msvideo,42271862,3300120,97617
video/msvideo,42271862,3300120,97617
video/msvideo,42249478,3300080,97539
video/msvideo,42249478,3300080,97539
video/msvideo,42236466,3300080,97489
video/msvideo,42236466,3300080,97489
video/msvideo,42184288,3300040,97400
video/msvideo,42184288,3300040,97400
video/msvideo,42070882,3300000,97164
video/msvideo,38226402,3000080,97071
video/msvideo,38226402,3000080,97071
video/msvideo,38169688,3000080,96895
video/msvideo,38169688,3000080,96895
video/msvideo,41973974,3300040,96886
video/msvideo,41973974,3300040,96886
video/msvideo,41980898,3300240,96857
video/msvideo,41980898,3300240,96857
video/msvideo,41861812,3300160,96581
video/msvideo,41861812,3300160,96581
video/msvideo,91233664,7200320,96545
video/msvideo,41799360,3300120,96444
video/msvideo,41799360,3300120,96444
video/msvideo,37998176,3000040,96426
video/msvideo,37998176,3000040,96426
video/msvideo,37977770,3000120,96368
video/msvideo,37977770,3000120,96368
video/msvideo,37907916,3000160,96209
video/msvideo,37907916,3000160,96209
video/msvideo,90949584,7200200,96194
video/msvideo,41686038,3299960,96158
video/msvideo,41686038,3299960,96158
video/msvideo,41649310,3300080,96089
video/msvideo,41649310,3300080,96089
video/msvideo,41642766,3300560,96069
video/msvideo,41642766,3300560,96069
video/msvideo,132426790,10500160,96010
video/msvideo,132426790,10500160,96010
video/msvideo,86797848,6900040,95766
video/msvideo,86797848,6900040,95766
video/msvideo,37698202,3000160,95640
video/msvideo,37698202,3000160,95640
video/msvideo,41475764,3300120,95611
video/msvideo,37676192,3000080,95567
video/msvideo,37676192,3000080,95567
video/msvideo,180102160,14399960,95150
video/msvideo,180102160,14399960,95150
video/msvideo,37428462,3000040,94948
video/msvideo,67314822,5400120,94805
video/msvideo,67314822,5400120,94805
video/msvideo,41092398,3300640,94727
video/msvideo,41092398,3300640,94727
video/msvideo,41039436,3300040,94538
video/msvideo,41039436,3300040,94538
video/msvideo,40999612,3300000,94486
video/msvideo,40999612,3300000,94486
video/msvideo,37258374,3000040,94452
video/msvideo,37258374,3000040,94452
video/msvideo,40959726,3300080,94396
video/msvideo,40959726,3300080,94396
video/msvideo,37217046,3000000,94371
video/msvideo,37217046,3000000,94371
video/msvideo,40953916,3300160,94344
video/msvideo,37155188,3000000,94181
video/msvideo,37155188,3000000,94181
video/msvideo,37081564,3000160,94003
video/msvideo,37081564,3000160,94003
video/msvideo,37087818,3000320,93989
video/msvideo,37087818,3000320,93989
video/msvideo,66624098,5396280,93872
video/msvideo,66624098,5396280,93872
video/msvideo,37020640,3000080,93840
video/msvideo,37020640,3000080,93840
video/msvideo,40684028,3299880,93739
video/msvideo,40684028,3299880,93739
video/msvideo,40686170,3300200,93693
video/msvideo,40686170,3300200,93693
video/msvideo,40659270,3300040,93693
video/msvideo,40659270,3300040,93693
video/msvideo,40663410,3300040,93669
video/msvideo,40663410,3300040,93669
video/msvideo,36948558,3000160,93658
video/msvideo,36948558,3000160,93658
video/msvideo,40605964,3300080,93554
video/msvideo,40605964,3300080,93554
video/msvideo,40581736,3300120,93494
video/msvideo,40581736,3300120,93494
video/msvideo,36864410,3000200,93407
video/msvideo,36864410,3000200,93407
video/msvideo,40535550,3300560,93375
video/msvideo,40535550,3300560,93375
video/msvideo,36833508,3000120,93347
video/msvideo,36833508,3000120,93347
video/msvideo,40431400,3300280,93127
video/msvideo,40431400,3300280,93127
video/msvideo,40407992,3300240,93084
video/msvideo,40407992,3300240,93084
video/msvideo,40408798,3300080,93080
video/msvideo,40408798,3300080,93080
video/msvideo,40407804,3300120,93054
video/msvideo,40407804,3300120,93054
video/msvideo,40378250,3300080,93019
video/msvideo,40378250,3300080,93019
video/msvideo,36615442,3000080,92737
video/msvideo,36615442,3000080,92737
video/msvideo,40215500,3300080,92603
video/msvideo,40215500,3300080,92603
video/msvideo,40204998,3300080,92567
video/msvideo,40171944,3300120,92482
video/msvideo,40171944,3300120,92482
video/msvideo,36512090,2999880,92468
video/msvideo,36512090,2999880,92468
video/msvideo,40113484,3300320,92349
video/msvideo,40113484,3300320,92349
video/msvideo,36453660,3000080,92336
video/msvideo,36453660,3000080,92336
video/msvideo,40086026,3300080,92316
video/msvideo,40086026,3300080,92316
video/msvideo,40081804,3300080,92288
video/msvideo,40081804,3300080,92288
video/msvideo,36414058,3000120,92224
video/msvideo,36414058,3000120,92224
video/msvideo,40044578,3300040,92199
video/msvideo,40044578,3300040,92199
video/msvideo,87367702,7200040,92123
video/msvideo,87367702,7200040,92123
video/msvideo,36397936,3000080,92112
video/msvideo,36397936,3000080,92112
video/msvideo,36375034,3000040,92098
video/msvideo,36375034,3000040,92098
video/msvideo,39992260,3300160,92046
video/msvideo,39992260,3300160,92046
video/msvideo,39926770,3300120,91910
video/msvideo,39926770,3300120,91910
video/msvideo,39922862,3300120,91885
video/msvideo,39922862,3300120,91885
video/msvideo,39901022,3300160,91848
video/msvideo,39901022,3300160,91848
video/msvideo,39845652,3300040,91699
video/msvideo,39845652,3300040,91699
video/msvideo,39791290,3300040,91608
video/msvideo,39791290,3300040,91608
video/msvideo,39788406,3300040,91552
video/msvideo,39788406,3300040,91552
video/msvideo,39781980,3300080,91537
video/msvideo,39781980,3300080,91537
video/msvideo,39761882,3300080,91485
video/msvideo,39761882,3300080,91485
video/msvideo,36125066,3000080,91430
video/msvideo,36125066,3000080,91430
video/msvideo,39701508,3300120,91292
video/msvideo,39663302,3300120,91255
video/msvideo,39663302,3300120,91255
video/msvideo,39682822,3300080,91248
video/msvideo,86460158,7200080,91136
video/msvideo,86460158,7200080,91136
video/msvideo,35994608,3000080,91116
video/msvideo,35994608,3000080,91116
video/msvideo,35980904,3000120,91076
video/msvideo,35980904,3000120,91076
video/msvideo,39581648,3300040,91052
video/msvideo,39581648,3300040,91052
video/msvideo,39570960,3300040,91035
video/msvideo,39570960,3300040,91035
video/msvideo,35966284,3000080,90987
video/msvideo,35966284,3000080,90987
video/msvideo,39530492,3299960,90941
video/msvideo,39530492,3299960,90941
video/msvideo,86248654,7200080,90886
video/msvideo,86248654,7200080,90886
video/msvideo,35887468,3000120,90772
video/msvideo,35887468,3000120,90772
video/msvideo,64558226,5400120,90770
video/msvideo,64558226,5400120,90770
video/msvideo,39441912,3300120,90721
video/msvideo,39441912,3300120,90721
video/msvideo,39442660,3300160,90713
video/msvideo,39442660,3300160,90713
video/msvideo,39404944,3300480,90622
video/msvideo,39404944,3300480,90622
video/msvideo,39360660,3300120,90562
video/msvideo,85903964,7199760,90537
video/msvideo,85903964,7199760,90537
video/msvideo,39330818,3300080,90449
video/msvideo,39330818,3300080,90449
video/msvideo,35733788,3000080,90404
video/msvideo,35733788,3000080,90404
video/msvideo,35657500,3000040,90207
video/msvideo,35657500,3000040,90207
video/msvideo,39219746,3300040,90180
video/msvideo,39219746,3300040,90180
video/msvideo,39169040,3300160,90090
video/msvideo,39169040,3300160,90090
video/msvideo,39141272,3300160,89989
video/msvideo,39141272,3300160,89989
video/msvideo,35564378,3000080,89969
video/msvideo,35564378,3000080,89969
video/msvideo,39103020,3299600,89917
video/msvideo,39103020,3299600,89917
video/msvideo,39069020,3298720,89878
video/msvideo,39069020,3298720,89878
video/msvideo,63874212,5400160,89780
video/msvideo,63874212,5400160,89780
video/msvideo,35509296,3000040,89753
video/msvideo,35509296,3000040,89753
video/msvideo,85151958,7200040,89721
video/msvideo,85151958,7200040,89721
video/msvideo,39025248,3300080,89705
video/msvideo,39025248,3300080,89705
video/msvideo,38879486,3300160,89393
video/msvideo,38879486,3300160,89393
video/msvideo,38841182,3299920,89174
video/msvideo,38841182,3299920,89174
video/msvideo,35255584,3000080,89099
video/msvideo,38742090,3300000,89018
video/msvideo,38708258,3300080,88956
video/msvideo,38708258,3300080,88956
video/msvideo,38698728,3300160,88953
video/msvideo,38698728,3300160,88953
video/msvideo,38626132,3300040,88765
video/msvideo,38626132,3300040,88765
video/msvideo,38625276,3299960,88751
video/msvideo,38625276,3299960,88751
video/msvideo,31585562,2700080,88705
video/msvideo,42125156,3599960,88649
video/msvideo,38500776,3300120,88442
video/msvideo,38500776,3300120,88442
video/msvideo,34962008,3000120,88360
video/msvideo,34962008,3000120,88360
video/msvideo,38449484,3300080,88338
video/msvideo,38449484,3300080,88338
video/msvideo,83882666,7200080,88335
video/msvideo,83882666,7200080,88335
video/msvideo,38410146,3300000,88244
video/msvideo,38410146,3300000,88244
video/msvideo,38405834,3300040,88191
video/msvideo,34824140,2999920,87970
video/msvideo,34824140,2999920,87970
video/msvideo,34800202,3000160,87965
video/msvideo,34800202,3000160,87965
video/msvideo,118355558,10200120,87938
video/msvideo,118355558,10200120,87938
video/msvideo,55657688,4800160,87858
video/msvideo,38219716,3300080,87762
video/msvideo,38219716,3300080,87762
video/msvideo,38151492,3300160,87638
video/msvideo,38151492,3300160,87638
video/msvideo,117879630,10200240,87571
video/msvideo,117879630,10200240,87571
video/msvideo,34664110,3000080,87534
video/msvideo,34664110,3000080,87534
video/msvideo,121272426,10500160,87514
video/msvideo,121272426,10500160,87514
video/msvideo,34622338,3000040,87466
video/msvideo,34622338,3000040,87466
video/msvideo,34590358,3000240,87366
video/msvideo,34590358,3000240,87366
video/msvideo,38029166,3300120,87278
video/msvideo,38029166,3300120,87278
video/msvideo,38018432,3300160,87274
video/msvideo,38018432,3300160,87274
video/msvideo,37998318,3300080,87269
video/msvideo,37998318,3300080,87269
video/msvideo,38026582,3300040,87242
video/msvideo,38026582,3300040,87242
video/msvideo,38006410,3300120,87238
video/msvideo,38006410,3300120,87238
video/msvideo,37972492,3300120,87187
video/msvideo,37972492,3300120,87187
video/msvideo,37968608,3300080,87183
video/msvideo,37968608,3300080,87183
video/msvideo,37958086,3300040,87115
video/msvideo,37958086,3300040,87115
video/msvideo,37948084,3300040,87072
video/msvideo,289503970,25200560,87024
video/msvideo,34461130,3000040,86995
video/msvideo,34461130,3000040,86995
video/msvideo,34435404,3000120,86942
video/msvideo,34435404,3000120,86942
video/msvideo,37844792,3299960,86896
video/msvideo,37844792,3299960,86896
video/msvideo,34405762,3000000,86871
video/msvideo,34405762,3000000,86871
video/msvideo,37832872,3300120,86804
video/msvideo,37832872,3300120,86804
video/msvideo,37815012,3300160,86767
video/msvideo,37815012,3300160,86767
video/msvideo,34356944,3000120,86766
video/msvideo,34356944,3000120,86766
video/msvideo,37803206,3300240,86730
video/msvideo,37803206,3300240,86730
video/msvideo,37783688,3300040,86690
video/msvideo,37783688,3300040,86690
video/msvideo,34306006,3000120,86619
video/msvideo,34306006,3000120,86619
video/msvideo,34277932,3000000,86533
video/msvideo,34277932,3000000,86533
video/msvideo,37713380,3300080,86507
video/msvideo,34271720,3000000,86474
video/msvideo,34253870,3000120,86471
video/msvideo,34253870,3000120,86471
video/msvideo,34266924,3000080,86455
video/msvideo,37668030,3300040,86447
video/msvideo,37668030,3300040,86447
video/msvideo,37673272,3300120,86409
video/msvideo,34203114,3000120,86342
video/msvideo,34203114,3000120,86342
video/msvideo,164129164,14400000,86305
video/msvideo,164129164,14400000,86305
video/msvideo,37593150,3300040,86232
video/msvideo,37593150,3300040,86232
video/msvideo,34168008,3000120,86211
video/msvideo,34168008,3000120,86211
video/msvideo,37530026,3299920,86099
video/msvideo,37530026,3299920,86099
video/msvideo,37517970,3299880,86085
video/msvideo,37517970,3299880,86085
video/msvideo,34111062,3000040,86066
video/msvideo,34111062,3000040,86066
video/msvideo,37498002,3300200,86037
video/msvideo,37498002,3300200,86037
video/msvideo,34028028,3000080,85882
video/msvideo,34028028,3000080,85882
video/msvideo,37427546,3300080,85831
video/msvideo,37427546,3300080,85831
video/msvideo,34024146,3000080,85827
video/msvideo,34024146,3000080,85827
video/msvideo,33973302,3000120,85691
video/msvideo,33973302,3000120,85691
video/msvideo,37347338,3300200,85636
video/msvideo,37347338,3300200,85636
video/msvideo,33831950,3000040,85366
video/msvideo,33831950,3000040,85366
video/msvideo,33849936,3000080,85365
video/msvideo,33849936,3000080,85365
video/msvideo,37214806,3300000,85341
video/msvideo,37214806,3300000,85341
video/msvideo,37198792,3300040,85319
video/msvideo,37198792,3300040,85319
video/msvideo,37183304,3300120,85269
video/msvideo,37183304,3300120,85269
video/msvideo,33793424,3000120,85220
video/msvideo,33793424,3000120,85220
video/msvideo,33786296,3000200,85191
video/msvideo,33786296,3000200,85191
video/msvideo,33788186,3000480,85187
video/msvideo,33788186,3000480,85187
video/msvideo,37123704,3300080,85119
video/msvideo,37123704,3300080,85119
video/msvideo,40491492,3600120,85118
video/msvideo,40491492,3600120,85118
video/msvideo,37096414,3300160,85080
video/msvideo,33710182,2999960,85012
video/msvideo,33710182,2999960,85012
video/msvideo,33705128,3000120,84916
video/msvideo,33705128,3000120,84916
video/msvideo,33651938,2999920,84841
video/msvideo,33651938,2999920,84841
video/msvideo,37008036,3300240,84840
video/msvideo,37008036,3300240,84840
video/msvideo,33630832,2999440,84831
video/msvideo,33630832,2999440,84831
video/msvideo,36974278,3300160,84704
video/msvideo,36974278,3300160,84704
video/msvideo,33596500,3000400,84682
video/msvideo,33596500,3000400,84682
video/msvideo,36935216,3300120,84668
video/msvideo,36935216,3300120,84668
video/msvideo,33584138,2999960,84658
video/msvideo,33584138,2999960,84658
video/msvideo,73726340,6600040,84485
video/msvideo,73726340,6600040,84485
video/msvideo,33512208,3000040,84465
video/msvideo,33512208,3000040,84465
video/msvideo,73659034,6600080,84424
video/msvideo,73659034,6600080,84424
video/msvideo,36839406,3300120,84414
video/msvideo,36839406,3300120,84414
video/msvideo,36787984,3300080,84283
video/msvideo,36787984,3300080,84283
video/msvideo,36767056,3300080,84242
video/msvideo,36767056,3300080,84242
video/msvideo,33389792,3000080,84107
video/msvideo,33389792,3000080,84107
video/msvideo,36711084,3300080,84071
video/msvideo,36711084,3300080,84071
video/msvideo,33336476,3000080,84037
video/msvideo,33336476,3000080,84037
video/msvideo,36653942,3300120,83969
video/msvideo,36653942,3300120,83969
video/msvideo,36585234,3300160,83787
video/msvideo,36585234,3300160,83787
video/msvideo,36517478,3299960,83662
video/msvideo,36517478,3299960,83662
video/msvideo,36476544,3300160,83559
video/msvideo,36476544,3300160,83559
video/msvideo,33159122,3000040,83526
video/msvideo,33159122,3000040,83526
video/msvideo,36465670,3300400,83524
video/msvideo,36465670,3300400,83524
video/msvideo,36315448,3300160,83100
video/msvideo,36315448,3300160,83100
video/msvideo,36167848,3300120,82821
video/msvideo,36167848,3300120,82821
video/msvideo,36143102,3300080,82750
video/msvideo,36080150,3300080,82561
video/msvideo,36080150,3300080,82561
video/msvideo,36045014,3299960,82535
video/msvideo,36045014,3299960,82535
video/msvideo,78537398,7200200,82382
video/msvideo,78537398,7200200,82382
video/msvideo,71970514,6600160,82381
video/msvideo,71970514,6600160,82381
video/msvideo,78493018,7200480,82353
video/msvideo,78493018,7200480,82353
video/msvideo,32710082,3000040,82325
video/msvideo,32710082,3000040,82325
video/msvideo,32635088,3000040,82124
video/msvideo,32635088,3000040,82124
video/msvideo,35875800,3300040,82111
video/msvideo,35875800,3300040,82111
video/msvideo,35873550,3300160,82033
video/msvideo,35873550,3300160,82033
video/msvideo,32578210,3000160,81969
video/msvideo,32578210,3000160,81969
video/msvideo,35765478,3300160,81843
video/msvideo,35765478,3300160,81843
video/msvideo,97380270,9000040,81678
video/msvideo,97380270,9000040,81678
video/msvideo,35622768,3300080,81498
video/msvideo,32364742,3000120,81457
video/msvideo,35628320,3300160,81413
video/msvideo,35628320,3300160,81413
video/msvideo,35570566,3300080,81366
video/msvideo,35570566,3300080,81366
video/msvideo,76796768,6600126,81270
video/msvideo,76796768,6600126,81270
video/msvideo,35515196,3300040,81209
video/msvideo,35515196,3300040,81209
video/msvideo,32214142,3000120,81055
video/msvideo,32214142,3000120,81055
video/msvideo,35433790,3300040,81000
video/msvideo,35433790,3300040,81000
video/msvideo,32081016,2999960,80690
video/msvideo,32081016,2999960,80690
video/msvideo,32093148,3000040,80680
video/msvideo,32093148,3000040,80680
video/msvideo,73772814,6900040,80664
video/msvideo,73772814,6900040,80664
video/msvideo,35297058,3300040,80649
video/msvideo,35297058,3300040,80649
video/msvideo,35297898,3300160,80635
video/msvideo,35297898,3300160,80635
video/msvideo,32023586,3000040,80545
video/msvideo,32023586,3000040,80545
video/msvideo,35226914,3299960,80533
video/msvideo,35207190,3300120,80495
video/msvideo,35207190,3300120,80495
video/msvideo,35202876,3300120,80442
video/msvideo,35202876,3300120,80442
video/msvideo,38294752,3600080,80242
video/msvideo,34976978,3300120,79908
video/msvideo,34976978,3300120,79908
video/msvideo,34963678,3300160,79887
video/msvideo,34963678,3300160,79887
video/msvideo,31787754,3000080,79870
video/msvideo,31787754,3000080,79870
video/msvideo,31711048,3000040,79708
video/msvideo,31709118,3000040,79689
video/msvideo,31709118,3000040,79689
video/msvideo,34811730,3300080,79521
video/msvideo,34735380,3299920,79317
video/msvideo,34735380,3299920,79317
video/msvideo,31559150,3000120,79283
video/msvideo,31559150,3000120,79283
video/msvideo,34643984,3300080,79090
video/msvideo,34643984,3300080,79090
video/msvideo,34640248,3299920,79055
video/msvideo,34640248,3299920,79055
video/msvideo,34609098,3300040,79003
video/msvideo,34609098,3300040,79003
video/msvideo,31425130,3000120,78963
video/msvideo,31425130,3000120,78963
video/msvideo,34583336,3300120,78958
video/msvideo,34583336,3300120,78958
video/msvideo,34549428,3300040,78854
video/msvideo,34549428,3300040,78854
video/msvideo,34533574,3300160,78809
video/msvideo,34524742,3299840,78803
video/msvideo,34524742,3299840,78803
video/msvideo,150379494,14400040,78668
video/msvideo,150379494,14400040,78668
video/msvideo,34464714,3300040,78648
video/msvideo,34464714,3300040,78648
video/msvideo,31328948,3000160,78638
video/msvideo,31328948,3000160,78638
video/msvideo,68850358,6600160,78552
video/msvideo,68850358,6600160,78552
video/msvideo,34387692,3300120,78485
video/msvideo,34387692,3300120,78485
video/msvideo,34307938,3299600,78300
video/msvideo,34307938,3299600,78300
video/msvideo,34299222,3300120,78296
video/msvideo,34299222,3300120,78296
video/msvideo,34315856,3300240,78221
video/msvideo,34315856,3300240,78221
video/msvideo,34190250,3300040,78026
video/msvideo,34190250,3300040,78026
video/msvideo,31081316,3000040,77982
video/msvideo,31081316,3000040,77982
video/msvideo,105649760,10200120,77975
video/msvideo,105649760,10200120,77975
video/msvideo,34145678,3300160,77902
video/msvideo,34145678,3300160,77902
video/msvideo,34122946,3300040,77820
video/msvideo,34122946,3300040,77820
video/msvideo,34103256,3300040,77819
video/msvideo,34103256,3300040,77819
video/msvideo,34074050,3300160,77704
video/msvideo,34074050,3300160,77704
video/msvideo,34019272,3300040,77603
video/msvideo,34019272,3300040,77603
video/msvideo,33998936,3298560,77554
video/msvideo,33998936,3298560,77554
video/msvideo,33977488,3300120,77510
video/msvideo,33977488,3300120,77510
video/msvideo,67986166,6600120,77505
video/msvideo,67986166,6600120,77505
video/msvideo,30890968,3000080,77459
video/msvideo,30890968,3000080,77459
video/msvideo,30852352,3000160,77410
video/msvideo,30852352,3000160,77410
video/msvideo,33936384,3300120,77404
video/msvideo,33936384,3300120,77404
video/msvideo,33941040,3300120,77403
video/msvideo,33941040,3300120,77403
video/msvideo,33904838,3300080,77308
video/msvideo,33904838,3300080,77308
video/msvideo,33903632,3300040,77285
video/msvideo,33903632,3300040,77285
video/msvideo,33881444,3300120,77275
video/msvideo,33881444,3300120,77275
video/msvideo,30806194,3000160,77242
video/msvideo,30806194,3000160,77242
video/msvideo,73907304,7200040,77233
video/msvideo,73907304,7200040,77233
video/msvideo,30798192,3000080,77225
video/msvideo,30798192,3000080,77225
video/msvideo,30771058,3000040,77199
video/msvideo,30771058,3000040,77199
video/msvideo,33841856,3300120,77181
video/msvideo,33841856,3300120,77181
video/msvideo,33793566,3300080,77021
video/msvideo,33793566,3300080,77021
video/msvideo,33772392,3300040,77007
video/msvideo,33772392,3300040,77007
video/msvideo,30693896,3000040,76995
video/msvideo,30693896,3000040,76995
video/msvideo,33795674,3300120,76995
video/msvideo,33795674,3300120,76995
video/msvideo,33685684,3300600,76797
video/msvideo,33685684,3300600,76797
video/msvideo,33654184,3300480,76707
video/msvideo,33654184,3300480,76707
video/msvideo,91623056,9000080,76562
video/msvideo,91623056,9000080,76562
video/msvideo,67182202,6600600,76550
video/msvideo,67182202,6600600,76550
video/msvideo,33577652,3300040,76497
video/msvideo,33577652,3300040,76497
video/msvideo,33516930,3300080,76356
video/msvideo,33516930,3300080,76356
video/msvideo,30457620,3000040,76320
video/msvideo,30457620,3000040,76320
video/msvideo,33505872,3300080,76308
video/msvideo,33505872,3300080,76308
video/msvideo,33477248,3300080,76300
video/msvideo,33477248,3300080,76300
video/msvideo,33472732,3300240,76243
video/msvideo,33472732,3300240,76243
video/msvideo,33472652,3299960,76231
video/msvideo,33472652,3299960,76231
video/msvideo,33444718,3300080,76176
video/msvideo,33444718,3300080,76176
video/msvideo,30366400,3000080,76074
video/msvideo,30366400,3000080,76074
video/msvideo,30365516,3000040,76073
video/msvideo,30365516,3000040,76073
video/msvideo,33380594,3300120,76039
video/msvideo,33380594,3300120,76039
video/msvideo,30323410,2999840,75876
video/msvideo,90675880,8993120,75809
video/msvideo,90675880,8993120,75809
video/msvideo,30221516,3000320,75729
video/msvideo,30221516,3000320,75729
video/msvideo,33241640,3300080,75707
video/msvideo,33241640,3300080,75707
video/msvideo,138967504,13800080,75695
video/msvideo,138967504,13800080,75695
video/msvideo,33187752,3299760,75581
video/msvideo,33187752,3299760,75581
video/msvideo,69232704,6899960,75410
video/msvideo,69232704,6899960,75410
video/msvideo,30088864,3000160,75382
video/msvideo,30053730,3000080,75268
video/msvideo,30053730,3000080,75268
video/msvideo,33052898,3300080,75235
video/msvideo,33052898,3300080,75235
video/msvideo,33028182,3300120,75173
video/msvideo,33028182,3300120,75173
video/msvideo,71906762,7200040,75044
video/msvideo,71906762,7200040,75044
video/msvideo,32918284,3300120,74940
video/msvideo,32918284,3300120,74940
video/msvideo,53778848,5400080,74806
video/msvideo,53778848,5400080,74806
video/msvideo,32852712,3300120,74777
video/msvideo,32852712,3300120,74777
video/msvideo,29866956,3000160,74776
video/msvideo,29866956,3000160,74776
video/msvideo,32864336,3300040,74765
video/msvideo,32864336,3300040,74765
video/msvideo,32789974,3300080,74612
video/msvideo,32789974,3300080,74612
video/msvideo,32787584,3300120,74602
video/msvideo,32787584,3300120,74602
video/msvideo,29798450,3000440,74598
video/msvideo,29798450,3000440,74598
video/msvideo,71489854,7200240,74569
video/msvideo,71489854,7200240,74569
video/msvideo,32770910,3300080,74566
video/msvideo,32770910,3300080,74566
video/msvideo,29746822,3000080,74454
video/msvideo,29746822,3000080,74454
video/msvideo,29762384,3000040,74444
video/msvideo,29762384,3000040,74444
video/msvideo,29731158,3000120,74399
video/msvideo,29731158,3000120,74399
video/msvideo,68296966,6900120,74329
video/msvideo,68296966,6900120,74329
video/msvideo,29690684,3000040,74300
video/msvideo,29690684,3000040,74300
video/msvideo,32666454,3300080,74290
video/msvideo,32666454,3300080,74290
video/msvideo,32604160,3300320,74165
video/msvideo,32604160,3300320,74165
video/msvideo,32553366,3300040,74057
video/msvideo,32553366,3300040,74057
video/msvideo,29581394,3000040,74030
video/msvideo,29581394,3000040,74030
video/msvideo,32536026,3300160,74019
video/msvideo,32536026,3300160,74019
video/msvideo,29551436,3000000,73943
video/msvideo,29551436,3000000,73943
video/msvideo,32471958,3300640,73836
video/msvideo,32471958,3300640,73836
video/msvideo,32438528,3300040,73775
video/msvideo,32438528,3300040,73775
video/msvideo,29457758,3000120,73702
video/msvideo,29457758,3000120,73702
video/msvideo,32397430,3300080,73674
video/msvideo,32397430,3300080,73674
video/msvideo,35286262,3600080,73548
video/msvideo,32365718,3300040,73538
video/msvideo,32365718,3300040,73538
video/msvideo,29384828,3000120,73482
video/msvideo,29384828,3000120,73482
video/msvideo,29326998,3000120,73320
video/msvideo,29326998,3000120,73320
video/msvideo,32215242,3300080,73217
video/msvideo,32205478,3300160,73134
video/msvideo,32205478,3300160,73134
video/msvideo,29234066,3000200,73098
video/msvideo,29234066,3000200,73098
video/msvideo,32151788,3300080,73077
video/msvideo,32151788,3300080,73077
video/msvideo,32123586,3300040,73024
video/msvideo,32123586,3300040,73024
video/msvideo,70078214,7200320,72997
video/msvideo,70078214,7200320,72997
video/msvideo,32121660,3300120,72990
video/msvideo,32121660,3300120,72990
video/msvideo,32098652,3300120,72960
video/msvideo,32098652,3300120,72960
video/msvideo,31987418,3298520,72710
video/msvideo,31987418,3298520,72710
video/msvideo,66827702,6900080,72634
video/msvideo,66827702,6900080,72634
video/msvideo,31929058,3300120,72551
video/msvideo,69523510,7200280,72417
video/msvideo,69523510,7200280,72417
video/msvideo,31888130,3300160,72358
video/msvideo,31888130,3300160,72358
video/msvideo,104273948,10800240,72355
video/msvideo,69453416,7200200,72344
video/msvideo,69453416,7200200,72344
video/msvideo,28944716,3000000,72319
video/msvideo,28944716,3000000,72319
video/msvideo,31833402,3300080,72312
video/msvideo,31863162,3300120,72285
video/msvideo,31863162,3300120,72285
video/msvideo,31833410,3300080,72283
video/msvideo,31833410,3300080,72283
video/msvideo,31797960,3300120,72200
video/msvideo,31797960,3300120,72200
video/msvideo,31658560,3300600,71881
video/msvideo,31658560,3300600,71881
video/msvideo,34505086,3600080,71801
video/msvideo,34505086,3600080,71801
video/msvideo,31655766,3300000,71793
video/msvideo,31655766,3300000,71793
video/msvideo,28699470,3000160,71683
video/msvideo,28699470,3000160,71683
video/msvideo,65947700,6900280,71617
video/msvideo,65947700,6900280,71617
video/msvideo,31533490,3300080,71545
video/msvideo,31533490,3300080,71545
video/msvideo,31509420,3300120,71475
video/msvideo,31509420,3300120,71475
video/msvideo,28598940,3000040,71414
video/msvideo,28598940,3000040,71414
video/msvideo,31476578,3300120,71402
video/msvideo,31476578,3300120,71402
video/msvideo,62887818,6600240,71378
video/msvideo,62887818,6600240,71378
video/msvideo,28553372,2999920,71292
video/msvideo,28553372,2999920,71292
video/msvideo,31408348,3299920,71275
video/msvideo,31408348,3299920,71275
video/msvideo,31368018,3300200,71129
video/msvideo,31368018,3300200,71129
video/msvideo,31353540,3300080,71118
video/msvideo,31353540,3300080,71118
video/msvideo,31342210,3300160,71087
video/msvideo,31342210,3300160,71087
video/msvideo,68329382,7200280,71056
video/msvideo,68329382,7200280,71056
video/msvideo,31300858,3300040,71016
video/msvideo,31300858,3300040,71016
video/msvideo,31315180,3299280,71014
video/msvideo,28446462,3000120,70987
video/msvideo,28446462,3000120,70987
video/msvideo,34065530,3599960,70827
video/msvideo,31178318,3300120,70614
video/msvideo,31178318,3300120,70614
video/msvideo,28312224,3000120,70576
video/msvideo,28312224,3000120,70576
video/msvideo,31132562,3300040,70553
video/msvideo,31132562,3300040,70553
video/msvideo,31111778,3300000,70552
video/msvideo,31111778,3300000,70552
video/msvideo,64906410,6900040,70391
video/msvideo,64906410,6900040,70391
video/msvideo,31027626,3300080,70360
video/msvideo,31027626,3300080,70360
